stratum	canonical	uuid	name	sec_citation_uuid	sec_title
A_many_sec	Helianthemum procumbens	b2dcf239-e4a7-4e91-8bb0-b7c5464ab01a	Helianthemum procumbens Dunal syn.	790d6644-39f3-4173-ae6c-ec6cbf951a10	EHRENDORFER: Liste der Gefäßpflanzen Mitteleuropas, 2. Aufl
A_many_sec	Helianthemum procumbens	b39f45a9-64b0-4e14-93dc-e056a08d6d96	Helianthemum procumbens Dunal syn.	0f11a41f-8827-49dc-82df-4b02ad96d33e	HEGI: Illustrierte Flora von Mitteleuropa, Aufl. 2 u. 3
A_many_sec	Helleborus viridis subsp. occidentalis	2f4d7e34-161f-4c42-8598-270e1c5d0586	Helleborus viridis subsp. occidentalis (Reut.) Schiffn.	88892c5c-755c-4f98-970a-7974bb456afc	Greuter & al.: Med-Checklist bisher Bde. 1, 3 und 4
A_many_sec	Helleborus viridis subsp. occidentalis	31f5475d-58db-4811-ab40-d76a0856f7e9	Helleborus viridis subsp. occidentalis (Reut.) Schiffn.	060afae5-76ef-44a7-921f-1202685ef351	Wisskirchen & Haeupler 1998
A_many_sec	Helleborus viridis subsp. occidentalis	38d382b4-4321-45a8-a7d1-9cfb408cd051	Helleborus viridis subsp. occidentalis (Reut.) Schiffn.	790d6644-39f3-4173-ae6c-ec6cbf951a10	EHRENDORFER: Liste der Gefäßpflanzen Mitteleuropas, 2. Aufl
A_many_sec	Helleborus viridis subsp. occidentalis	5334d6b1-8378-4c29-92bc-a2b81b422441	Helleborus viridis subsp. occidentalis (Reut.) Schiffn.	0f11a41f-8827-49dc-82df-4b02ad96d33e	HEGI: Illustrierte Flora von Mitteleuropa, Aufl. 2 u. 3
A_many_sec	Helleborus viridis subsp. occidentalis	73a0fa9b-2bdf-4759-90b2-c281a38a3530	Helleborus viridis subsp. occidentalis (Reut.) Schiffn.	8b86a7f4-3586-4402-9d7a-54e9161ed4fd	SCHMEIL-FITSCHEN: Flora von Deutschland und angrenzenden Ländern, 89. Aufl
A_many_sec	Helleborus viridis subsp. occidentalis	b0eeda85-9629-4db8-8daa-efeeb6f61e6e	Helleborus viridis subsp. occidentalis (Reut.) Schiffn.	6eeeeacc-1da9-4839-98d6-3169c4237ecd	TUTIN et al.: Flora Europaea
A_many_sec	Helleborus viridis subsp. occidentalis	b823b937-2e68-4673-aeef-80c2d44b883a	Helleborus viridis subsp. occidentalis (Reut.) Schiffn.	87ed3300-5846-4ff1-809c-eb289aec54d8	Schubert & Vent 1990
A_many_sec	Helleborus viridis subsp. occidentalis	bfc2a298-931d-4977-a302-ef6dfd068bef	Helleborus viridis subsp. occidentalis (Reut.) Schiffn.	ca735e89-ca5c-4381-8e4a-693e6467fde0	OBERDORFER: Pflanzensoziologische Exkursionsflora, ed. 7
A_many_sec	Lathyrus hirsutus	12ce30b9-9d96-42c5-970b-400a24337811	Lathyrus hirsutus L.	ca735e89-ca5c-4381-8e4a-693e6467fde0	OBERDORFER: Pflanzensoziologische Exkursionsflora, ed. 7
A_many_sec	Lathyrus hirsutus	2cfa7793-d690-4e72-afcd-3f3046541426	Lathyrus hirsutus L.	6eeeeacc-1da9-4839-98d6-3169c4237ecd	TUTIN et al.: Flora Europaea
A_many_sec	Lathyrus hirsutus	38fd1af9-69f4-4b4c-9df9-1cee3dde54c9	Lathyrus hirsutus L.	8b86a7f4-3586-4402-9d7a-54e9161ed4fd	SCHMEIL-FITSCHEN: Flora von Deutschland und angrenzenden Ländern, 89. Aufl
A_many_sec	Lathyrus hirsutus	3ed3b878-a5da-4f77-8673-581891c49b42	Lathyrus hirsutus L.	88892c5c-755c-4f98-970a-7974bb456afc	Greuter & al.: Med-Checklist bisher Bde. 1, 3 und 4
A_many_sec	Lathyrus hirsutus	7445a3b7-0d50-46ec-8034-0907d15edd83	Lathyrus hirsutus L.	87ed3300-5846-4ff1-809c-eb289aec54d8	Schubert & Vent 1990
A_many_sec	Lathyrus hirsutus	7a1498ea-5192-4de4-b3cf-009ca11220a7	Lathyrus hirsutus L.	060afae5-76ef-44a7-921f-1202685ef351	Wisskirchen & Haeupler 1998
A_many_sec	Lathyrus hirsutus	ad189290-6973-454f-b017-4d9f9a4be51a	Lathyrus hirsutus L.	0f11a41f-8827-49dc-82df-4b02ad96d33e	HEGI: Illustrierte Flora von Mitteleuropa, Aufl. 2 u. 3
A_many_sec	Lathyrus hirsutus	ec0e9b74-29f0-4357-9b2d-453feada060f	Lathyrus hirsutus L.	790d6644-39f3-4173-ae6c-ec6cbf951a10	EHRENDORFER: Liste der Gefäßpflanzen Mitteleuropas, 2. Aufl
A_many_sec	Lathyrus pratensis	2d6730a1-b461-4b02-8f8d-56cd8939fad5	Lathyrus pratensis L.	87ed3300-5846-4ff1-809c-eb289aec54d8	Schubert & Vent 1990
A_many_sec	Lathyrus pratensis	3f46f3bc-7769-4b7a-9765-b32cfd4420ab	Lathyrus pratensis L.	0f11a41f-8827-49dc-82df-4b02ad96d33e	HEGI: Illustrierte Flora von Mitteleuropa, Aufl. 2 u. 3
A_many_sec	Lathyrus pratensis	4226d118-ff3e-4e8e-ba67-7655d9b191d9	Lathyrus pratensis L.	790d6644-39f3-4173-ae6c-ec6cbf951a10	EHRENDORFER: Liste der Gefäßpflanzen Mitteleuropas, 2. Aufl
A_many_sec	Lathyrus pratensis	60483768-274c-435b-b347-569165053092	Lathyrus pratensis L.	ca735e89-ca5c-4381-8e4a-693e6467fde0	OBERDORFER: Pflanzensoziologische Exkursionsflora, ed. 7
A_many_sec	Lathyrus pratensis	6ea43ab0-8ebe-41c4-9550-92297b984884	Lathyrus pratensis L.	88892c5c-755c-4f98-970a-7974bb456afc	Greuter & al.: Med-Checklist bisher Bde. 1, 3 und 4
A_many_sec	Lathyrus pratensis	8bd7a536-4d13-4298-930f-70fced7db77f	Lathyrus pratensis L.	060afae5-76ef-44a7-921f-1202685ef351	Wisskirchen & Haeupler 1998
A_many_sec	Lathyrus pratensis	acc5584d-7ae8-49b5-b5d5-891d563653f8	Lathyrus pratensis L.	8b86a7f4-3586-4402-9d7a-54e9161ed4fd	SCHMEIL-FITSCHEN: Flora von Deutschland und angrenzenden Ländern, 89. Aufl
A_many_sec	Lathyrus pratensis	ff25add6-3682-42bf-b7a9-9d033c0b9bdc	Lathyrus pratensis L.	6eeeeacc-1da9-4839-98d6-3169c4237ecd	TUTIN et al.: Flora Europaea
A_many_sec	Mercurialis perennis	0677c16c-5249-4468-a3e5-5769f911f69b	Mercurialis perennis L.	060afae5-76ef-44a7-921f-1202685ef351	Wisskirchen & Haeupler 1998
A_many_sec	Mercurialis perennis	183b7c6c-b44d-4aec-bd52-79b53ebc0c71	Mercurialis perennis L.	ca735e89-ca5c-4381-8e4a-693e6467fde0	OBERDORFER: Pflanzensoziologische Exkursionsflora, ed. 7
A_many_sec	Mercurialis perennis	1fb8d3e1-650b-45c4-9110-7e4ae2809696	Mercurialis perennis L.	790d6644-39f3-4173-ae6c-ec6cbf951a10	EHRENDORFER: Liste der Gefäßpflanzen Mitteleuropas, 2. Aufl
A_many_sec	Mercurialis perennis	962d4737-7ce7-4078-9d13-4bbb8fd3992e	Mercurialis perennis L.	88892c5c-755c-4f98-970a-7974bb456afc	Greuter & al.: Med-Checklist bisher Bde. 1, 3 und 4
A_many_sec	Mercurialis perennis	a2b69758-aaf5-4f96-bc29-87ccd59d513f	Mercurialis perennis L.	6eeeeacc-1da9-4839-98d6-3169c4237ecd	TUTIN et al.: Flora Europaea
A_many_sec	Mercurialis perennis	a7f9def3-788e-41a1-aaac-2041aed8b04d	Mercurialis perennis L.	8b86a7f4-3586-4402-9d7a-54e9161ed4fd	SCHMEIL-FITSCHEN: Flora von Deutschland und angrenzenden Ländern, 89. Aufl
A_many_sec	Mercurialis perennis	acf82b43-51f2-4b7b-b701-94a41f501324	Mercurialis perennis L.	87ed3300-5846-4ff1-809c-eb289aec54d8	Schubert & Vent 1990
A_many_sec	Mercurialis perennis	b0073e72-0388-4edd-ba99-159879a9b346	Mercurialis perennis L.	0f11a41f-8827-49dc-82df-4b02ad96d33e	HEGI: Illustrierte Flora von Mitteleuropa, Aufl. 2 u. 3
A_many_sec	Osmunda spicant	188d3b1f-b850-421e-80a4-5f26a0333c95	Osmunda spicant L. syn.	ca735e89-ca5c-4381-8e4a-693e6467fde0	OBERDORFER: Pflanzensoziologische Exkursionsflora, ed. 7
A_many_sec	Osmunda spicant	205be516-e0d5-40ca-8f12-d51b82366442	Osmunda spicant L. syn.	790d6644-39f3-4173-ae6c-ec6cbf951a10	EHRENDORFER: Liste der Gefäßpflanzen Mitteleuropas, 2. Aufl
A_many_sec	Osmunda spicant	34d1bb10-f336-47ed-9908-b5aed64fb1c0	Osmunda spicant L. syn.	8b86a7f4-3586-4402-9d7a-54e9161ed4fd	SCHMEIL-FITSCHEN: Flora von Deutschland und angrenzenden Ländern, 89. Aufl
A_many_sec	Osmunda spicant	580e1325-89a8-4003-970b-d820ddc88705	Osmunda spicant L. syn.	6eeeeacc-1da9-4839-98d6-3169c4237ecd	TUTIN et al.: Flora Europaea
A_many_sec	Osmunda spicant	7ecde87e-3316-4674-850e-58a6ec3e3cf5	Osmunda spicant L. syn.	87ed3300-5846-4ff1-809c-eb289aec54d8	Schubert & Vent 1990
A_many_sec	Osmunda spicant	a0a1f0ad-6571-4989-9c43-82665ca44da8	Osmunda spicant L. syn.	88892c5c-755c-4f98-970a-7974bb456afc	Greuter & al.: Med-Checklist bisher Bde. 1, 3 und 4
A_many_sec	Osmunda spicant	ae833a20-0e2f-4126-9267-79f2ee4401d8	Osmunda spicant L. syn.	060afae5-76ef-44a7-921f-1202685ef351	Wisskirchen & Haeupler 1998
A_many_sec	Osmunda spicant	c340dda3-efd9-4942-859e-6ebf8f3691ca	Osmunda spicant L. syn.	0f11a41f-8827-49dc-82df-4b02ad96d33e	HEGI: Illustrierte Flora von Mitteleuropa, Aufl. 2 u. 3
A_many_sec	Primula minima	23190896-4865-4a3c-a0ca-64b0866a33e0	Primula minima L.	87ed3300-5846-4ff1-809c-eb289aec54d8	Schubert & Vent 1990
A_many_sec	Primula minima	5d94b6f8-ccb2-4b18-b0bc-421c2c79fd34	Primula minima L.	8b86a7f4-3586-4402-9d7a-54e9161ed4fd	SCHMEIL-FITSCHEN: Flora von Deutschland und angrenzenden Ländern, 89. Aufl
A_many_sec	Primula minima	733e8247-a25e-473d-b507-3944df1114e4	Primula minima L.	6eeeeacc-1da9-4839-98d6-3169c4237ecd	TUTIN et al.: Flora Europaea
A_many_sec	Primula minima	94bb66de-fdb7-461e-8f28-78a00f37f12c	Primula minima L.	ca735e89-ca5c-4381-8e4a-693e6467fde0	OBERDORFER: Pflanzensoziologische Exkursionsflora, ed. 7
A_many_sec	Primula minima	9bc3969a-8863-42e6-aeb4-d33049425564	Primula minima L.	88892c5c-755c-4f98-970a-7974bb456afc	Greuter & al.: Med-Checklist bisher Bde. 1, 3 und 4
A_many_sec	Primula minima	b157f522-245a-4904-afb1-62db374062aa	Primula minima L.	0f11a41f-8827-49dc-82df-4b02ad96d33e	HEGI: Illustrierte Flora von Mitteleuropa, Aufl. 2 u. 3
A_many_sec	Primula minima	b2d252fe-91ef-4fe4-9aca-78bb1bba9215	Primula minima L.	790d6644-39f3-4173-ae6c-ec6cbf951a10	EHRENDORFER: Liste der Gefäßpflanzen Mitteleuropas, 2. Aufl
A_many_sec	Primula minima	dba9b258-1515-4bcb-9597-9e2598e4babb	Primula minima L.	060afae5-76ef-44a7-921f-1202685ef351	Wisskirchen & Haeupler 1998
A_many_sec	Ranunculus rionii	1180c892-5db9-4217-8367-8129fa57a04c	Ranunculus rionii Lagger	88892c5c-755c-4f98-970a-7974bb456afc	Greuter & al.: Med-Checklist bisher Bde. 1, 3 und 4
A_many_sec	Ranunculus rionii	34a69d24-0363-4f24-b6e8-949c78a85271	Ranunculus rionii Lagger	8b86a7f4-3586-4402-9d7a-54e9161ed4fd	SCHMEIL-FITSCHEN: Flora von Deutschland und angrenzenden Ländern, 89. Aufl
A_many_sec	Ranunculus rionii	9d8f4c7b-e07c-421d-8e72-5c3d066fcd25	Ranunculus rionii Lagger	ca735e89-ca5c-4381-8e4a-693e6467fde0	OBERDORFER: Pflanzensoziologische Exkursionsflora, ed. 7
A_many_sec	Ranunculus rionii	a7ae2cff-3ff7-4e81-94c3-4d439974c83b	Ranunculus rionii Lagger	060afae5-76ef-44a7-921f-1202685ef351	Wisskirchen & Haeupler 1998
A_many_sec	Ranunculus rionii	af3d87f8-f1fd-44b3-873d-ad11cedfe2cc	Ranunculus rionii Lagger	87ed3300-5846-4ff1-809c-eb289aec54d8	Schubert & Vent 1990
A_many_sec	Ranunculus rionii	ce6d3f64-cad1-450b-824c-703f233daf27	Ranunculus rionii Lagger	0f11a41f-8827-49dc-82df-4b02ad96d33e	HEGI: Illustrierte Flora von Mitteleuropa, Aufl. 2 u. 3
A_many_sec	Ranunculus rionii	d67c37d9-e831-4534-bbd4-817cb873d70d	Ranunculus rionii Lagger	790d6644-39f3-4173-ae6c-ec6cbf951a10	EHRENDORFER: Liste der Gefäßpflanzen Mitteleuropas, 2. Aufl
A_many_sec	Ranunculus rionii	fdbb5fe1-5577-4d22-8f5e-214496b1c369	Ranunculus rionii Lagger	6eeeeacc-1da9-4839-98d6-3169c4237ecd	TUTIN et al.: Flora Europaea
A_many_sec	Sisymbrium amphibium	5e88d689-afea-46b8-9270-1b0773d7f22d	Sisymbrium amphibium L. syn.	060afae5-76ef-44a7-921f-1202685ef351	Wisskirchen & Haeupler 1998
A_many_sec	Sisymbrium amphibium	6b479d7a-ab13-41cb-962c-8f840e88b5ee	Sisymbrium amphibium L. syn.	790d6644-39f3-4173-ae6c-ec6cbf951a10	EHRENDORFER: Liste der Gefäßpflanzen Mitteleuropas, 2. Aufl
A_many_sec	Sisymbrium amphibium	83e77506-989e-4ff4-a59d-7324935291e1	Sisymbrium amphibium L. syn.	88892c5c-755c-4f98-970a-7974bb456afc	Greuter & al.: Med-Checklist bisher Bde. 1, 3 und 4
A_many_sec	Sisymbrium amphibium	85163dc7-1269-4e7e-8a38-2ba9e38a6fd5	Sisymbrium amphibium L. syn.	87ed3300-5846-4ff1-809c-eb289aec54d8	Schubert & Vent 1990
A_many_sec	Sisymbrium amphibium	d0fe9e34-00d0-4d50-bd30-f87a981cf0c1	Sisymbrium amphibium L. syn.	0f11a41f-8827-49dc-82df-4b02ad96d33e	HEGI: Illustrierte Flora von Mitteleuropa, Aufl. 2 u. 3
A_many_sec	Sisymbrium amphibium	daa0d631-f882-49bd-ab2a-f7fc0a7649c0	Sisymbrium amphibium L. syn.	6eeeeacc-1da9-4839-98d6-3169c4237ecd	TUTIN et al.: Flora Europaea
A_many_sec	Sisymbrium amphibium	dbace360-b7a2-4048-b95b-7e0c676c7604	Sisymbrium amphibium L. syn.	ca735e89-ca5c-4381-8e4a-693e6467fde0	OBERDORFER: Pflanzensoziologische Exkursionsflora, ed. 7
A_many_sec	Sisymbrium amphibium	f35c683d-9691-4471-b388-c0c5861f6af1	Sisymbrium amphibium L. syn.	8b86a7f4-3586-4402-9d7a-54e9161ed4fd	SCHMEIL-FITSCHEN: Flora von Deutschland und angrenzenden Ländern, 89. Aufl
A_many_sec	Sisymbrium austriacum	1ae3844e-6eb7-477e-b190-2211d09f0e13	Sisymbrium austriacum Jacq.	ca735e89-ca5c-4381-8e4a-693e6467fde0	OBERDORFER: Pflanzensoziologische Exkursionsflora, ed. 7
A_many_sec	Sisymbrium austriacum	215af871-0f02-475c-bc03-f8495e7ef4b1	Sisymbrium austriacum Jacq.	88892c5c-755c-4f98-970a-7974bb456afc	Greuter & al.: Med-Checklist bisher Bde. 1, 3 und 4
A_many_sec	Sisymbrium austriacum	7f66eff4-413f-445f-b002-14240fdf44b0	Sisymbrium austriacum Jacq.	0f11a41f-8827-49dc-82df-4b02ad96d33e	HEGI: Illustrierte Flora von Mitteleuropa, Aufl. 2 u. 3
A_many_sec	Sisymbrium austriacum	813eabc7-3e40-4f83-9872-c75a5b76fa17	Sisymbrium austriacum Jacq.	87ed3300-5846-4ff1-809c-eb289aec54d8	Schubert & Vent 1990
A_many_sec	Sisymbrium austriacum	8cb21145-307f-4f84-ba7d-740082a37d76	Sisymbrium austriacum Jacq.	790d6644-39f3-4173-ae6c-ec6cbf951a10	EHRENDORFER: Liste der Gefäßpflanzen Mitteleuropas, 2. Aufl
A_many_sec	Sisymbrium austriacum	b50fb70f-d829-4ef6-b454-11fa9a864836	Sisymbrium austriacum Jacq.	060afae5-76ef-44a7-921f-1202685ef351	Wisskirchen & Haeupler 1998
A_many_sec	Sisymbrium austriacum	e0715904-c95b-410b-a018-0f52971cbc7c	Sisymbrium austriacum Jacq.	8b86a7f4-3586-4402-9d7a-54e9161ed4fd	SCHMEIL-FITSCHEN: Flora von Deutschland und angrenzenden Ländern, 89. Aufl
A_many_sec	Sisymbrium austriacum	fcb9a753-6743-42dc-891c-15ce83124e41	Sisymbrium austriacum Jacq.	6eeeeacc-1da9-4839-98d6-3169c4237ecd	TUTIN et al.: Flora Europaea
A_many_sec	Tillaea aquatica	2e00d9dd-e559-4280-aa35-5d266c8fcabf	Tillaea aquatica L. syn.	88892c5c-755c-4f98-970a-7974bb456afc	Greuter & al.: Med-Checklist bisher Bde. 1, 3 und 4
A_many_sec	Tillaea aquatica	2f7a289d-85e5-4fbc-b3c0-d42288a063f7	Tillaea aquatica L. syn.	0f11a41f-8827-49dc-82df-4b02ad96d33e	HEGI: Illustrierte Flora von Mitteleuropa, Aufl. 2 u. 3
A_many_sec	Tillaea aquatica	3d73708b-e675-444d-a033-3ea1e3d187a4	Tillaea aquatica L. syn.	ca735e89-ca5c-4381-8e4a-693e6467fde0	OBERDORFER: Pflanzensoziologische Exkursionsflora, ed. 7
A_many_sec	Tillaea aquatica	503aa4ed-88fe-494a-a12f-25a8d0ef2e3a	Tillaea aquatica L. syn.	790d6644-39f3-4173-ae6c-ec6cbf951a10	EHRENDORFER: Liste der Gefäßpflanzen Mitteleuropas, 2. Aufl
A_many_sec	Tillaea aquatica	6a2dadf6-e7f7-4358-aa0a-5bac3f022dd6	Tillaea aquatica L. syn.	060afae5-76ef-44a7-921f-1202685ef351	Wisskirchen & Haeupler 1998
A_many_sec	Tillaea aquatica	78dc3a86-b878-484e-8b50-d1a8675df85e	Tillaea aquatica L. syn.	8b86a7f4-3586-4402-9d7a-54e9161ed4fd	SCHMEIL-FITSCHEN: Flora von Deutschland und angrenzenden Ländern, 89. Aufl
A_many_sec	Tillaea aquatica	af32c3bb-5861-4c80-a50d-b27783f4e67f	Tillaea aquatica L. syn.	87ed3300-5846-4ff1-809c-eb289aec54d8	Schubert & Vent 1990
A_many_sec	Tillaea aquatica	c14ec3cc-c44c-4491-b91e-f10cbed378d1	Tillaea aquatica L. syn.	6eeeeacc-1da9-4839-98d6-3169c4237ecd	TUTIN et al.: Flora Europaea
A_many_sec	Trifolium elegans	055db5a1-e9db-47ba-9d42-f090e96805e9	Trifolium elegans Savi syn.	060afae5-76ef-44a7-921f-1202685ef351	Wisskirchen & Haeupler 1998
A_many_sec	Trifolium elegans	063cc0b5-e842-4159-a53e-0192568dc358	Trifolium elegans Savi syn.	88892c5c-755c-4f98-970a-7974bb456afc	Greuter & al.: Med-Checklist bisher Bde. 1, 3 und 4
A_many_sec	Trifolium elegans	30fc399d-a3eb-41d1-b762-fbf47a856eba	Trifolium elegans Savi syn.	6eeeeacc-1da9-4839-98d6-3169c4237ecd	TUTIN et al.: Flora Europaea
A_many_sec	Trifolium elegans	81bdc5be-df2f-42a9-917a-5bc3550a7ec5	Trifolium elegans Savi syn.	8b86a7f4-3586-4402-9d7a-54e9161ed4fd	SCHMEIL-FITSCHEN: Flora von Deutschland und angrenzenden Ländern, 89. Aufl
A_many_sec	Trifolium elegans	a7bbbdb7-7bde-44d9-bd76-eca9a7baace2	Trifolium elegans Savi syn.	87ed3300-5846-4ff1-809c-eb289aec54d8	Schubert & Vent 1990
A_many_sec	Trifolium elegans	da6ed535-3dd4-40f2-b59e-b76ee9ac299e	Trifolium elegans Savi syn.	0f11a41f-8827-49dc-82df-4b02ad96d33e	HEGI: Illustrierte Flora von Mitteleuropa, Aufl. 2 u. 3
A_many_sec	Trifolium elegans	e740bd90-6e90-45c8-96bc-a05e0197f02c	Trifolium elegans Savi syn.	790d6644-39f3-4173-ae6c-ec6cbf951a10	EHRENDORFER: Liste der Gefäßpflanzen Mitteleuropas, 2. Aufl
A_many_sec	Trifolium elegans	fa0519de-763a-43de-ba94-855027b3598a	Trifolium elegans Savi syn.	ca735e89-ca5c-4381-8e4a-693e6467fde0	OBERDORFER: Pflanzensoziologische Exkursionsflora, ed. 7
B_mid_sec	Anthoxanthum aristatum	0cb7ee94-c423-4b96-a2c8-f61178eb5452	Anthoxanthum aristatum Boiss.	87ed3300-5846-4ff1-809c-eb289aec54d8	Schubert & Vent 1990
B_mid_sec	Anthoxanthum aristatum	278857da-3a7b-4712-be7c-12c51ba4de1c	Anthoxanthum aristatum Boiss.	ca735e89-ca5c-4381-8e4a-693e6467fde0	OBERDORFER: Pflanzensoziologische Exkursionsflora, ed. 7
B_mid_sec	Anthoxanthum aristatum	310ab5b2-5fef-42d6-8f47-33ca8bdbc1ab	Anthoxanthum aristatum Boiss.	8b86a7f4-3586-4402-9d7a-54e9161ed4fd	SCHMEIL-FITSCHEN: Flora von Deutschland und angrenzenden Ländern, 89. Aufl
B_mid_sec	Anthoxanthum aristatum	3b30c636-99a6-4b07-b81e-5512753cdbb4	Anthoxanthum aristatum Boiss.	6eeeeacc-1da9-4839-98d6-3169c4237ecd	TUTIN et al.: Flora Europaea
B_mid_sec	Anthoxanthum aristatum	aa584916-45c0-410c-afb1-404c58f59ed5	Anthoxanthum aristatum Boiss.	0f11a41f-8827-49dc-82df-4b02ad96d33e	HEGI: Illustrierte Flora von Mitteleuropa, Aufl. 2 u. 3
B_mid_sec	Anthoxanthum aristatum	ee9da73d-6e1b-44b9-9929-be7298257262	Anthoxanthum aristatum Boiss.	060afae5-76ef-44a7-921f-1202685ef351	Wisskirchen & Haeupler 1998
B_mid_sec	Arenaria leptoclados	2751229f-6c8c-4fb3-88ae-fd3dd37ca948	Arenaria leptoclados (Rchb.) Guss.	ca735e89-ca5c-4381-8e4a-693e6467fde0	OBERDORFER: Pflanzensoziologische Exkursionsflora, ed. 7
B_mid_sec	Arenaria leptoclados	2fe883d4-bfd8-4cce-8f98-2e1651bf473e	Arenaria leptoclados (Rchb.) Guss.	88892c5c-755c-4f98-970a-7974bb456afc	Greuter & al.: Med-Checklist bisher Bde. 1, 3 und 4
B_mid_sec	Arenaria leptoclados	41190f94-0975-40db-9d34-08d34485cb6a	Arenaria leptoclados (Rchb.) Guss.	0f11a41f-8827-49dc-82df-4b02ad96d33e	HEGI: Illustrierte Flora von Mitteleuropa, Aufl. 2 u. 3
B_mid_sec	Arenaria leptoclados	7e01969f-8413-4fbd-a71c-f3f362447324	Arenaria leptoclados (Rchb.) Guss.	8b86a7f4-3586-4402-9d7a-54e9161ed4fd	SCHMEIL-FITSCHEN: Flora von Deutschland und angrenzenden Ländern, 89. Aufl
B_mid_sec	Arenaria leptoclados	878bbe8c-8e2f-436f-80dd-f2de7b984e82	Arenaria leptoclados (Rchb.) Guss.	060afae5-76ef-44a7-921f-1202685ef351	Wisskirchen & Haeupler 1998
B_mid_sec	Arenaria leptoclados	93991db2-541a-487f-946a-72c09bbb65ab	Arenaria leptoclados (Rchb.) Guss.	790d6644-39f3-4173-ae6c-ec6cbf951a10	EHRENDORFER: Liste der Gefäßpflanzen Mitteleuropas, 2. Aufl
B_mid_sec	Arenaria leptoclados	ed462c0d-c755-4261-ab2e-ac12ff4ad4b7	Arenaria leptoclados (Rchb.) Guss.	87ed3300-5846-4ff1-809c-eb289aec54d8	Schubert & Vent 1990
B_mid_sec	Biscutella ambigua var. tenuifolia	3268855f-f382-403b-a3a4-4a095117870a	Biscutella ambigua var. tenuifolia Bluff & Fingerh. syn.	ca735e89-ca5c-4381-8e4a-693e6467fde0	OBERDORFER: Pflanzensoziologische Exkursionsflora, ed. 7
B_mid_sec	Biscutella ambigua var. tenuifolia	46d5fd29-4e61-4532-bd95-c4d44e75ab1e	Biscutella ambigua var. tenuifolia Bluff & Fingerh. syn.	0f11a41f-8827-49dc-82df-4b02ad96d33e	HEGI: Illustrierte Flora von Mitteleuropa, Aufl. 2 u. 3
B_mid_sec	Biscutella ambigua var. tenuifolia	67cb693b-8797-4903-91af-b9d68e48c33b	Biscutella ambigua var. tenuifolia Bluff & Fingerh. syn.	87ed3300-5846-4ff1-809c-eb289aec54d8	Schubert & Vent 1990
B_mid_sec	Biscutella ambigua var. tenuifolia	b0715a47-8925-44c1-84f1-35f90d8bcfd6	Biscutella ambigua var. tenuifolia Bluff & Fingerh. syn.	6eeeeacc-1da9-4839-98d6-3169c4237ecd	TUTIN et al.: Flora Europaea
B_mid_sec	Biscutella ambigua var. tenuifolia	d00be144-99b2-430b-b73f-e516eb97b1ed	Biscutella ambigua var. tenuifolia Bluff & Fingerh. syn.	060afae5-76ef-44a7-921f-1202685ef351	Wisskirchen & Haeupler 1998
B_mid_sec	Bunium majus	20b048a2-d3e3-4f7b-9960-659f074c269b	Bunium majus Gouan syn.	ca735e89-ca5c-4381-8e4a-693e6467fde0	OBERDORFER: Pflanzensoziologische Exkursionsflora, ed. 7
B_mid_sec	Bunium majus	55d64c97-1c55-492b-8d43-0116f7cceae4	Bunium majus Gouan syn.	060afae5-76ef-44a7-921f-1202685ef351	Wisskirchen & Haeupler 1998
B_mid_sec	Bunium majus	7d92b3a2-613f-4f79-85c4-d13fc84e5666	Bunium majus Gouan syn.	790d6644-39f3-4173-ae6c-ec6cbf951a10	EHRENDORFER: Liste der Gefäßpflanzen Mitteleuropas, 2. Aufl
B_mid_sec	Bunium majus	a0cb3d8e-0267-4eb0-9080-14f057bb6939	Bunium majus Gouan syn.	87ed3300-5846-4ff1-809c-eb289aec54d8	Schubert & Vent 1990
B_mid_sec	Bunium majus	a3441d2f-e864-4160-9cd2-cd10d7dd47d1	Bunium majus Gouan syn.	6eeeeacc-1da9-4839-98d6-3169c4237ecd	TUTIN et al.: Flora Europaea
B_mid_sec	Bunium majus	c75e1c3a-69c4-4f17-b9d1-e421687e319e	Bunium majus Gouan syn.	0f11a41f-8827-49dc-82df-4b02ad96d33e	HEGI: Illustrierte Flora von Mitteleuropa, Aufl. 2 u. 3
B_mid_sec	Bunium majus	cbedcd83-2499-4ee0-a6a9-bc9b4ddd9d65	Bunium majus Gouan syn.	8b86a7f4-3586-4402-9d7a-54e9161ed4fd	SCHMEIL-FITSCHEN: Flora von Deutschland und angrenzenden Ländern, 89. Aufl
B_mid_sec	Carex ornithopodioides	20b63109-f669-48f8-abd8-5139c0322d99	Carex ornithopodioides Hausm.	ca735e89-ca5c-4381-8e4a-693e6467fde0	OBERDORFER: Pflanzensoziologische Exkursionsflora, ed. 7
B_mid_sec	Carex ornithopodioides	9cccc912-aa69-493b-8955-874da92bb6b4	Carex ornithopodioides Hausm.	8b86a7f4-3586-4402-9d7a-54e9161ed4fd	SCHMEIL-FITSCHEN: Flora von Deutschland und angrenzenden Ländern, 89. Aufl
B_mid_sec	Carex ornithopodioides	d2ff045e-75c4-4e91-b19f-be3327dda091	Carex ornithopodioides Hausm.	87ed3300-5846-4ff1-809c-eb289aec54d8	Schubert & Vent 1990
B_mid_sec	Carex ornithopodioides	ef74d1fe-08cc-43ab-b362-2854a515fc0b	Carex ornithopodioides Hausm.	060afae5-76ef-44a7-921f-1202685ef351	Wisskirchen & Haeupler 1998
